WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
05/31/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
06/07/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10309,Demonstrations,3422,39.1892,39.347
06/14/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,6,0,10180,Demonstrations,3422,39.1892,39.347
06/21/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,5,0,10180,Demonstrations,3422,39.1892,39.347
06/28/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,4,0,10204,Demonstrations,3422,39.1892,39.347
07/05/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,3,0,14426,Demonstrations,3422,39.1892,39.347
07/12/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
07/19/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,3,0,10180,Demonstrations,3422,39.1892,39.347
07/26/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
08/02/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
08/09/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
08/16/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
08/23/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
08/30/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,4,0,10180,Demonstrations,3422,39.1892,39.347
09/06/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
10/04/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
10/11/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
10/25/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
11/01/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
11/08/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
11/15/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10180,Demonstrations,3422,39.1892,39.347
11/22/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
11/29/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,3,0,10180,Demonstrations,3422,39.1892,39.347
12/06/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,4,0,10210,Demonstrations,3422,39.1892,39.347
12/13/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10180,Demonstrations,3422,39.1892,39.347
12/20/2025,Middle East,Turkey,Tunceli,Protests,Peaceful protest,4,0,10180,Demonstrations,3422,39.1892,39.347
01/03/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,4,0,10204,Demonstrations,3422,39.1892,39.347
01/10/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,10204,Demonstrations,3422,39.1892,39.347
01/17/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,10204,Demonstrations,3422,39.1892,39.347
01/31/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,2,0,,Demonstrations,3422,39.1892,39.347
02/14/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,,Demonstrations,3422,39.1892,39.347
02/21/2026,Middle East,Turkey,Tunceli,Protests,Peaceful protest,1,0,,Demonstrations,3422,39.1892,39.347
01/09/2016,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,9437,Demonstrations,3422,39.1892,39.347
01/11/2020,Middle East,Turkey,Tunceli,Protests,Protest with intervention,2,0,9976,Demonstrations,3422,39.1892,39.347
07/11/2020,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,9976,Demonstrations,3422,39.1892,39.347
10/31/2020,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,9976,Demonstrations,3422,39.1892,39.347
01/16/2021,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10053,Demonstrations,3422,39.1892,39.347
02/06/2021,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10053,Demonstrations,3422,39.1892,39.347
10/30/2021,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10053,Demonstrations,3422,39.1892,39.347
05/14/2022,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10112,Demonstrations,3422,39.1892,39.347
05/21/2022,Middle East,Turkey,Tunceli,Protests,Protest with intervention,2,0,10112,Demonstrations,3422,39.1892,39.347
11/19/2022,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10112,Demonstrations,3422,39.1892,39.347
07/22/2023,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10137,Demonstrations,3422,39.1892,39.347
07/29/2023,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10137,Demonstrations,3422,39.1892,39.347
10/07/2023,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10137,Demonstrations,3422,39.1892,39.347
12/23/2023,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10137,Demonstrations,3422,39.1892,39.347
07/13/2024,Middle East,Turkey,Tunceli,Protests,Protest with intervention,1,0,10157,Demonstrations,3422,39.1892,39.347
11/16/2024,Middle East,Turkey,Tunceli,Riots,Violent demonstration,1,0,19916,Demonstrations,3422,39.1892,39.347
04/01/2017,Middle East,Turkey,Tunceli,Strategic developments,Arrests,1,0,,Strategic developments,3422,39.1892,39.347
05/28/2016,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/16/2016,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
02/25/2017,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
03/11/2017,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/11/2017,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/21/2018,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
06/29/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/13/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
08/31/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,2,0,,Strategic developments,3422,39.1892,39.347
10/12/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/19/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/09/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/23/2019,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/11/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
05/16/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
06/27/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/11/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/25/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,2,0,,Strategic developments,3422,39.1892,39.347
08/15/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
08/29/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
09/12/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
09/26/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/10/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/24/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
12/12/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
12/26/2020,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/09/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/23/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/30/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
02/20/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
03/27/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/10/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
09/25/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/23/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/06/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/13/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/20/2021,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/01/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/08/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
02/12/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
04/23/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
05/14/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/15/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/22/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/29/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/19/2022,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
01/07/2023,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
07/29/2023,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/07/2023,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
10/14/2023,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
02/10/2024,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
05/11/2024,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
06/01/2024,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/16/2024,Middle East,Turkey,Tunceli,Strategic developments,Change to group/activity,1,0,,Strategic developments,3422,39.1892,39.347
11/05/2016,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
11/18/2017,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
01/06/2018,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
04/20/2019,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
08/03/2019,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
04/17/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
05/01/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
07/03/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
07/24/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
10/23/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
11/13/2021,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3422,39.1892,39.347
05/14/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
05/21/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
05/28/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
07/09/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
09/10/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
12/17/2022,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
08/03/2024,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
10/26/2024,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,3422,39.1892,39.347
01/25/2025,Middle East,Turkey,Tunceli,Strategic developments,Disrupted weapons use,2,0,,Strategic developments,3422,39.1892,39.347
05/14/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
06/04/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
06/18/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
07/02/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
07/16/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/01/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/15/2016,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
12/30/2017,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
01/20/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
01/27/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
02/03/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
03/17/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/14/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
04/28/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
08/04/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/01/2018,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/06/2019,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/13/2019,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
05/04/2019,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
10/05/2019,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/12/2019,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
06/06/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/26/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/10/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/17/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/31/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/21/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
12/26/2020,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
01/23/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
02/20/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
02/27/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
03/13/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
03/20/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
03/27/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/03/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
04/10/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
04/17/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,4,0,,Strategic developments,3422,39.1892,39.347
04/24/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
05/15/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
08/21/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
08/28/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/04/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/11/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/25/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/06/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/13/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,4,0,,Strategic developments,3422,39.1892,39.347
11/20/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
12/04/2021,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
01/15/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
03/26/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
04/02/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/16/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/23/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
05/07/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
05/14/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
05/21/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
05/28/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
06/04/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
06/18/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
07/09/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
07/30/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
08/06/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/01/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
10/08/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
10/29/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/05/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
11/12/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/26/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
12/03/2022,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
09/30/2023,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/04/2023,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/11/2023,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
11/18/2023,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
12/09/2023,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
01/27/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
02/17/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
03/02/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,2,0,,Strategic developments,3422,39.1892,39.347
03/30/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/06/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/13/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
04/20/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
05/04/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,4,0,,Strategic developments,3422,39.1892,39.347
08/03/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3422,39.1892,39.347
09/21/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
09/28/2024,Middle East,Turkey,Tunceli,Strategic developments,Looting/property destruction,3,0,,Strategic developments,3422,39.1892,39.347
11/09/2019,Middle East,Turkey,Tunceli,Strategic developments,Other,1,0,,Strategic developments,3422,39.1892,39.347
11/16/2024,Middle East,Turkey,Tunceli,Strategic developments,Other,2,0,,Strategic developments,3422,39.1892,39.347
06/04/2016,Middle East,Turkey,Tunceli,Violence against civilians,Abduction/forced disappearance,1,0,1708,Political violence,3422,39.1892,39.347
08/06/2016,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,1,23,Political violence,3422,39.1892,39.347
09/10/2016,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,0,1832,Political violence,3422,39.1892,39.347
07/08/2017,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,1,22863,Political violence,3422,39.1892,39.347
04/21/2018,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,1,223,Political violence,3422,39.1892,39.347
08/08/2020,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,0,1944,Political violence,3422,39.1892,39.347
09/12/2020,Middle East,Turkey,Tunceli,Violence against civilians,Attack,1,1,4057,Political violence,3422,39.1892,39.347
02/20/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,1,0,24451,Demonstrations,3423,38.5491,29.3243
03/26/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,1,0,24451,Demonstrations,3423,38.5491,29.3243
04/30/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,1,0,24451,Demonstrations,3423,38.5491,29.3243
07/09/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,1,0,24451,Demonstrations,3423,38.5491,29.3243
07/23/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,2,0,24451,Demonstrations,3423,38.5491,29.3243
12/17/2016,Middle East,Turkey,Usak,Protests,Peaceful protest,1,0,24451,Demonstrations,3423,38.5491,29.3243
